link_id,start_node_id,end_node_id,type,length,maxmph,lanes,capacity,fft,start_osmid,end_osmid,geometry
236,191,153,tertiary,222.80477023401514,25.0,2,3800,19.936036109091116,53055202_m,52980624,"LINESTRING (-122.2602941878855 37.87505441702054, -122.2600776 37.87509899999999, -122.2598051 37.87513689999999, -122.2596365 37.8751592, -122.2593889 37.87518950000001, -122.2589261 37.87524959999999, -122.2587131 37.875277, -122.2584629 37.8753093, -122.2584018 37.8753172, -122.2583237 37.87532749999999)"
237,191,111,tertiary,144.97351161607193,25.0,2,3800,12.971881882978238,53055202_m,53148316,"LINESTRING (-122.2602941878855 37.87505441702054, -122.2601662 37.87516599999999, -122.2601813 37.87523839999999, -122.2602582 37.87560719999999, -122.2603327 37.87596449999999, -122.2603468 37.87603179999999)"
238,123,19,tertiary,197.47269953339216,25.0,2,3800,17.66938321976905,53055200,2327822491,"LINESTRING (-122.262184 37.87484689999999, -122.2635801 37.87466799999999, -122.2637568 37.8746454, -122.2639232 37.87459009999998)"
239,146,171,tertiary,286.6102381379448,25.0,2,3800,25.645196244011775,53075819,53030619_m,"LINESTRING (-122.2705656 37.9030386, -122.2705547 37.90311550000001, -122.270456 37.90413540000002, -122.2704184 37.90423010000001, -122.2703548 37.90430840000001, -122.2703129 37.90433879999999, -122.2702709 37.9043692, -122.2701629 37.90441679999999, -122.2700744 37.90443749999999, -122.2699819 37.9044481, -122.2694812681997 37.90435895310566)"
240,230,22,tertiary,136.09079032408232,25.0,2,3800,12.177077300302109,249237231_m,53134496,"LINESTRING (-122.2714463348743 37.87823115748964, -122.2715111 37.87811459999998, -122.2724795 37.8779944, -122.2725595 37.87798449999999)"
241,146,174,tertiary,186.67115049864134,25.0,2,3800,16.702886535857232,53075819,53075820_m,"LINESTRING (-122.2705656 37.9030386, -122.2706321 37.90239079999999, -122.2706589 37.90212990000001, -122.2706615 37.90210489999999, -122.2705424826478 37.90173007846012)"
242,195,235,tertiary,456.8738635605915,25.0,2,3800,40.87997681412918,53086195_m,53086191_m,"LINESTRING (-122.2747704980382 37.89430032258242, -122.2749557 37.89474979999999, -122.2750345 37.89493079999999, -122.2751654 37.89519540000001, -122.2752381 37.89536549999998, -122.2753605 37.89570389999999, -122.275408 37.89584379999999, -122.2755849 37.89634079999998, -122.275626 37.8965036, -122.2756831 37.89678050000001, -122.2757305 37.89709550000001, -122.2757472 37.8971444, -122.275771 37.89721400000001, -122.2758345 37.89729629999999, -122.27596485 37.89734839999999)"
243,230,39,tertiary,135.39199280576827,25.0,2,3800,12.114550575477411,249237231_m,53059866,"LINESTRING (-122.2714463348743 37.87823115748964, -122.2713523 37.87813510000001, -122.2703048 37.87827530000001)"
244,174,146,tertiary,186.6711504986413,25.0,2,3800,16.70288653585723,53075820_m,53075819,"LINESTRING (-122.2705424826478 37.90173007846012, -122.2706615 37.90210489999999, -122.2706589 37.90212990000001, -122.2706321 37.90239079999999, -122.2705656 37.9030386)"
245,181,159,tertiary,346.59124953352875,25.0,2,3800,31.012153189261273,53075877_m,53075880,"LINESTRING (-122.2667664066538 37.88852056222971, -122.2668317 37.8881542, -122.2668404 37.88804379999998, -122.2668424 37.88791239999998, -122.2668346 37.88778419999999, -122.2666934 37.88689039999998, -122.2666208 37.88629399999998, -122.2666019 37.8861389, -122.2665956 37.8860779)"
246,125,127,tertiary,191.2481660681404,25.0,2,3800,17.11242690417864,53036819,53036821,"LINESTRING (-122.2691795 37.8894831, -122.2691098 37.8894513, -122.2686661 37.88924849999999, -122.2681969 37.8890365, -122.2677934 37.88883429999998, -122.2677038 37.88878939999999)"
247,135,134,residential,142.32026723811902,20.0,1,1900,15.9180949297819,53080872,53080870,"LINESTRING (-122.2603387 37.880855, -122.2605885 37.88078610000001, -122.2607424 37.88074049999999, -122.2609747 37.88060419999999, -122.2611419 37.88052650000002, -122.2612901 37.8804798, -122.2614077 37.88045989999999, -122.2614318 37.8804571, -122.2614929 37.88044979999997)"
248,135,48,residential,333.5846220262306,20.0,1,1900,37.310439219767815,53080872,53157267,"LINESTRING (-122.2603387 37.880855, -122.2603198 37.88070689999999, -122.2602918 37.8804651, -122.2602556 37.88037969999999, -122.2601814 37.8803159, -122.260081 37.8802898, -122.2599771 37.8802912, -122.2598661 37.88031669999999, -122.2592275 37.88054549999998, -122.2591551 37.8805542, -122.259076 37.88055139999999, -122.2590014 37.88053249999999, -122.2589551 37.88049769999999, -122.2589138 37.88044160000001, -122.2588993 37.88036989999998, -122.2588466 37.87982049999999, -122.2588328 37.87975579999998)"
249,140,68,residential,190.13247948472787,20.0,1,1900,21.26574743292836,53094210,53060110,"LINESTRING (-122.2544269 37.8855499, -122.2544947 37.885651, -122.2545741 37.88572330000001, -122.2546063 37.88575259999999, -122.2547265 37.8858271, -122.2548037 37.88589480000002, -122.2548552 37.88598970000001, -122.2548828 37.88613849999999, -122.2548892 37.8867125, -122.2548895 37.88677229999998)"
250,13,170,residential,216.15496513941605,20.0,1,1900,24.176284385948268,53082207,239616946_m,"LINESTRING (-122.2684076 37.88218149999999, -122.2684956 37.8821705, -122.268994 37.88210759999998, -122.2691418 37.88208929999999, -122.2693259 37.8820673, -122.2693959 37.88205719999998, -122.2699804445261 37.88147521017651)"
251,212,228,residential,279.7908583717633,20.0,1,1900,31.293768136306614,53054947_m,53047410_m,"LINESTRING (-122.2625388248793 37.89378507251212, -122.2626214 37.89424629999998, -122.2626134 37.89441030000001, -122.2626214 37.89459819999999, -122.2626497 37.89477240000002, -122.2627099 37.8949657, -122.2627768 37.89511219999998, -122.26320706045 37.89564891281574)"
252,114,104,residential,308.1803448305259,20.0,1,1900,34.46904702825983,53147299,53059204,"LINESTRING (-122.2627027 37.8843344, -122.2642153 37.88388359999997, -122.2642339 37.8838206, -122.2642143 37.8836093, -122.264193 37.8835607, -122.2641459 37.88351689999999, -122.2640648 37.88350020000001, -122.2637389 37.88346739999999, -122.2634929 37.88342849999999)"
253,140,54,residential,233.2687647744097,20.0,1,1900,26.0904115337234,53094210,59942347,"LINESTRING (-122.2544269 37.8855499, -122.2550097 37.88526109999999, -122.2551428 37.88520130000001, -122.2551896 37.88517909999999, -122.2552669 37.88514000000001, -122.2553243 37.88510289999998, -122.2553721 37.88504619999998, -122.255397 37.88498049999999, -122.2554023 37.88490520000001, -122.2553727 37.88483359999999, -122.2553087 37.88476669999998, -122.2552165 37.88473069999999, -122.2550764 37.8847066, -122.254993 37.884678, -122.2549345 37.88462869999999, -122.2548974 37.88452180000001)"
254,20,56,residential,127.06808255804744,20.0,1,1900,14.212183829869932,53134492,53146068,"LINESTRING (-122.273174 37.8833978, -122.27325 37.8833879, -122.2742165 37.88326239999999, -122.2743003 37.8832514)"
255,204,168,residential,256.3916310902752,20.0,1,1900,28.676634762554013,53138890_m,239669144_m,"LINESTRING (-122.2692386010476 37.88563953831574, -122.2707901 37.88554109999998, -122.2710918 37.885501, -122.2714082305397 37.88574314901354)"
256,170,13,residential,216.15496513941608,20.0,1,1900,24.17628438594827,239616946_m,53082207,"LINESTRING (-122.2699804445261 37.88147521017651, -122.2693959 37.88205719999998, -122.2693259 37.8820673, -122.2691418 37.88208929999999, -122.268994 37.88210759999998, -122.2684956 37.8821705, -122.2684076 37.88218149999999)"
257,136,225,residential,458.3132157383532,20.0,1,1900,51.2609582406876,53143356,53085848_m,"LINESTRING (-122.2569762 37.89459480000001, -122.2563964 37.89370430000002, -122.2562086 37.89355760000002, -122.2560226 37.89343439999999, -122.2558335 37.89330759999999, -122.2556138 37.89316170000001, -122.254339 37.89246309999999, -122.2541261190727 37.89235370219534)"
258,13,204,residential,505.8572516657138,20.0,1,1900,56.57861602705509,53082207,53138890_m,"LINESTRING (-122.2684076 37.88218149999999, -122.2684157 37.88225379999999, -122.2685256 37.88322860000001, -122.2686214 37.88402920000001, -122.2686239 37.88405349999999, -122.2686439 37.88424019999999, -122.2686468 37.88426219999997, -122.2686887 37.88458179999999, -122.268692 37.8846144, -122.2687033 37.8847078, -122.2687244 37.8848868, -122.2687437 37.88504099999999, -122.2692386010476 37.88563953831574)"
259,13,14,residential,126.55122978529236,20.0,1,1900,14.154375397795596,53082207,53082209,"LINESTRING (-122.2684076 37.88218149999999, -122.2683273 37.8821921, -122.2673685 37.8823185, -122.2672863 37.88232929999999)"
260,141,86,residential,509.5245302990103,20.0,1,1900,56.98879014035341,53032789,53061184,"LINESTRING (-122.2716757 37.896505, -122.2716222 37.8963473, -122.2715748 37.89618189999999, -122.2715644 37.8960245, -122.2715711 37.8958415, -122.2716073 37.8956772, -122.2716405 37.89553399999998, -122.2716408 37.89542729999999, -122.271617 37.89530969999999, -122.2715652 37.8951976, -122.2715081 37.89508589999998, -122.2707802 37.8943704, -122.2706332 37.8942042, -122.2705917 37.89412319999999, -122.2705775 37.89403909999999, -122.270595 37.89392599999998, -122.2706222 37.89374909999999, -122.270622 37.89357410000001, -122.2705827 37.89317430000001)"
261,141,37,residential,133.73935527681567,20.0,1,1900,14.958345669646004,53032789,53098775,"LINESTRING (-122.2716757 37.896505, -122.2714987 37.8964944, -122.2714021 37.89646370000001, -122.2712345 37.8964033, -122.2711862 37.89639700000001, -122.2709585 37.89641919999998, -122.2708953 37.896407, -122.2708511 37.8963663, -122.2707802 37.89621339999998, -122.2707342 37.8961842, -122.2706774 37.8961723)"
262,139,232,residential,255.8684804738899,20.0,1,1900,28.618121935563167,53038912,53038916_m,"LINESTRING (-122.252864 37.89250269999998, -122.2526786 37.8923576, -122.2524964 37.89228439999999, -122.2523618 37.89224919999999, -122.2522186 37.89223530000001, -122.2520466 37.89226589999998, -122.2515684 37.8923516, -122.2514756 37.89234450000001, -122.2513772 37.8923159, -122.2513062 37.89228479999998, -122.2511604 37.89216550000001, -122.250856209191 37.89197182502674)"
263,231,67,residential,230.5704186011224,20.0,1,1900,25.788609609279742,53047455_m,53061113,"LINESTRING (-122.2558053156507 37.89469503051509, -122.2558979 37.894187, -122.2557512 37.89404290000001, -122.255602 37.89393410000001, -122.2553229 37.89377199999998, -122.2551807 37.893712, -122.2550966 37.89369139999999, -122.255018 37.89368899999999, -122.2548854 37.89371969999998, -122.2547358 37.8937847)"
264,163,169,residential,238.76443265015897,20.0,1,1900,26.70508549862233,53112762,239669505_m,"LINESTRING (-122.2743423 37.88834309999999, -122.2727827 37.88877460000001, -122.2726036 37.88882289999999, -122.2725711 37.8888326, -122.2725105 37.88885400000001, -122.272476 37.88886639999998, -122.272362415405 37.88877316713886)"
