link_id,start_node_id,end_node_id,type,length,maxmph,lanes,capacity,fft,start_osmid,end_osmid,geometry
0,0,165,tertiary,85.85600000000002,25.0,2,3800,7.682188825600003,100548657,53105549,"LINESTRING (-122.2612399 37.8876753,-122.261288 37.8876424,-122.2613312 37.8876175,-122.2613633 37.8876001,-122.261506 37.8875517,-122.2616119 37.8875274,-122.2617378 37.8875165,-122.2618563 37.8875285,-122.2620324 37.887575,-122.2621352 37.8876309)"
1,0,86,tertiary,313.898,25.0,2,3800,28.086839684800005,100548657,262257164,"LINESTRING (-122.2612399 37.8876753,-122.2611321 37.8877423,-122.2610548 37.887816,-122.2610171 37.8879296,-122.2610042 37.8880368,-122.2610124 37.8881297,-122.2610421 37.8882211,-122.2610678 37.8882653,-122.2610908 37.8883047,-122.2611633 37.8883832,-122.2612586 37.8884527,-122.2613652 37.8885087,-122.261478 37.8885528,-122.2616059 37.8885848,-122.2616446 37.8885905,-122.2617416 37.888609,-122.2618113 37.8886303,-122.2618976 37.8886706,-122.2619695 37.8887203,-122.2620336 37.8887784,-122.2620864 37.888844,-122.2621263 37.8889092,-122.2621893 37.8890014,-122.262276 37.8890959,-122.2623633 37.889175,-122.262414 37.8892229,-122.2624639 37.8892915,-122.2624876 37.8893735,-122.2624958 37.8894484,-122.2624873 37.889523,-122.2624585 37.8896059,-122.2624497 37.8896681,-122.262448 37.8897218,-122.2624562 37.8897855,-122.2625075 37.8898655)"
2,1,16,residential,43.642,20.0,1,1900,4.881226774000001,53082169,53082211,"LINESTRING (-122.2650754 37.8830159,-122.2650352 37.8826247)"
3,1,211,residential,158.2,20.0,1,1900,17.694195399999998,53082169,53056547,"LINESTRING (-122.2650754 37.8830159,-122.2652492 37.884432)"
4,1,316,residential,148.741,20.0,1,1900,16.636234627000004,53082169,53059204,"LINESTRING (-122.2650754 37.8830159,-122.2644622 37.8830678,-122.2642625 37.8831091,-122.264072 37.8831652,-122.2634929 37.8834285)"
5,2,4,residential,93.875,20.0,1,1900,10.499637125,53035083,53035085,"LINESTRING (-122.2617835 37.8900299,-122.2615424 37.8901004,-122.2613862 37.8901593,-122.2611614 37.8902645,-122.2611291 37.8902796,-122.2608516 37.8904355)"
6,2,107,residential,580.432,20.0,1,1900,64.91957790400001,53035083,53119542,"LINESTRING (-122.2617835 37.8900299,-122.2616998 37.8898656,-122.2616084 37.8897131,-122.2615183 37.8895986,-122.2614475 37.889543,-122.26134 37.8894858,-122.2611923 37.8894346,-122.2611205 37.8894018,-122.2609641 37.8892772,-122.2608853 37.8892262,-122.2606626 37.8891629,-122.2605143 37.8891062,-122.2604207 37.8890465,-122.26038 37.8889902,-122.2603576 37.8888279,-122.2603092 37.8886878,-122.2602434 37.8885257,-122.2601543 37.8883679,-122.260089 37.8882789,-122.2600032 37.8882293,-122.2598954 37.8882074,-122.2597554 37.888209,-122.2596253 37.8882411,-122.2595034 37.8882698,-122.2593175 37.8882789,-122.2591727 37.888272,-122.2586312 37.8882278,-122.2584845 37.8881877,-122.2583647 37.8881329,-122.2582029 37.8879948,-122.2581446 37.8878952,-122.2581237 37.8877964,-122.2581199 37.8876673,-122.2581694 37.8875511,-122.2583207 37.8872629,-122.2586225 37.8868189)"
7,2,302,residential,197.778,20.0,1,1900,22.120875966,53035083,53149300,"LINESTRING (-122.2617835 37.8900299,-122.2618378 37.8901322,-122.2619188 37.8903406,-122.2620011 37.8905616,-122.262068 37.8906614,-122.2621431 37.8907356,-122.2622793 37.8908212,-122.2624427 37.8908639,-122.2625881 37.8908647,-122.2627117 37.8908296,-122.2628213 37.8907796,-122.263245 37.8905255)"
8,3,383,residential,155.083,20.0,1,1900,17.345568301,258766924,99278653,"LINESTRING (-122.2716589 37.9028702,-122.2717034 37.9029105,-122.2717807 37.9030042,-122.2718077 37.9030967,-122.2718012 37.9031838,-122.2717163 37.9035011,-122.2716975 37.9036355,-122.2717148 37.9037498,-122.2717609 37.9038261,-122.2718406 37.9038965,-122.2721694 37.9040342)"
9,3,147,residential,138.11,20.0,1,1900,15.447189170000003,258766924,53068629,"LINESTRING (-122.2716589 37.9028702,-122.2716592 37.9028002,-122.2708501 37.9019922,-122.2707906 37.9019614,-122.2706819 37.9019538)"
10,4,49,residential,41.58600000000001,20.0,1,1900,4.651269342000002,53035085,53063951,"LINESTRING (-122.2608516 37.8904355,-122.2607455 37.890071)"
11,4,2,residential,93.875,20.0,1,1900,10.499637125,53035085,53035083,"LINESTRING (-122.2608516 37.8904355,-122.2611291 37.8902796,-122.2611614 37.8902645,-122.2613862 37.8901593,-122.2615424 37.8901004,-122.2617835 37.8900299)"
12,4,169,residential,204.699,20.0,1,1900,22.894969053000004,53035085,53048217,"LINESTRING (-122.2608516 37.8904355,-122.2608783 37.8905973,-122.2608676 37.8907413,-122.2608483 37.8909409,-122.2608887 37.8910598,-122.2610677 37.8912405,-122.2615684 37.8915675,-122.2620772 37.8918078)"
13,5,6,residential,142.35299999999995,20.0,1,1900,15.921755990999996,53057618,53057620,"LINESTRING (-122.2649232 37.8977214,-122.2648202 37.8975453,-122.2647429 37.8974437,-122.2646485 37.8973692,-122.2645455 37.8972676,-122.2644683 37.8971728,-122.2644253 37.8970644,-122.264413 37.8969833,-122.264412 37.896922,-122.2644366 37.8967357,-122.2644272 37.8966598,-122.264392 37.8965643)"
14,5,294,residential,309.531,20.0,1,1900,34.620113757,53057618,53030500,"LINESTRING (-122.2649232 37.8977214,-122.2649918 37.8978433,-122.2650605 37.8979314,-122.2651377 37.8980126,-122.2652236 37.8980939,-122.2653437 37.8981752,-122.2658456 37.8984336,-122.2659274 37.8984867,-122.266025 37.898601,-122.2661325 37.8987046,-122.2661734 37.8988306,-122.2661795 37.8989427,-122.2661553 37.8990771,-122.2660856 37.8992295,-122.2658831 37.8994686,-122.265833 37.8995501,-122.2658244 37.8996449,-122.265833 37.8998413,-122.2658244 37.8999294,-122.2657643 37.9000039)"
15,5,117,residential,185.741,20.0,1,1900,20.774573627000002,53057618,53111384,"LINESTRING (-122.2649232 37.8977214,-122.2649747 37.8977146,-122.2650262 37.8977349,-122.2653523 37.8979043,-122.2654255 37.8979288,-122.2654982 37.8979314,-122.2655755 37.8979246,-122.2656441 37.8979043,-122.2662535 37.8975724,-122.2663222 37.8975385,-122.2663909 37.8975182,-122.2665539 37.8974843,-122.2666741 37.8974573,-122.2667883 37.8974174)"
16,6,162,residential,112.548,20.0,1,1900,12.588156156,53057620,53056378,"LINESTRING (-122.264392 37.8965643,-122.264332 37.8964942,-122.2642474 37.8964275,-122.2639665 37.8962179,-122.2634726 37.8958615)"
17,6,5,residential,142.35299999999995,20.0,1,1900,15.921755990999996,53057620,53057618,"LINESTRING (-122.264392 37.8965643,-122.2644272 37.8966598,-122.2644366 37.8967357,-122.264412 37.896922,-122.264413 37.8969833,-122.2644253 37.8970644,-122.2644683 37.8971728,-122.2645455 37.8972676,-122.2646485 37.8973692,-122.2647429 37.8974437,-122.2648202 37.8975453,-122.2649232 37.8977214)"
18,6,161,residential,224.778,20.0,1,1900,25.140744966,53057620,53056376,"LINESTRING (-122.264392 37.8965643,-122.2644702 37.8965448,-122.2647594 37.8965136,-122.2648295 37.8964985,-122.2649094 37.8964646,-122.264966 37.8964219,-122.2650209 37.8963429,-122.2651109 37.8960145,-122.2651276 37.8959429,-122.2651205 37.8958662,-122.265089 37.8957981,-122.2650331 37.8957461,-122.2649373 37.8957084,-122.2648541 37.895696,-122.2647037 37.895696,-122.2646171 37.895687,-122.2645325 37.895662,-122.2644503 37.895609,-122.2643983 37.8955599,-122.2643693 37.8955057,-122.2643552 37.8954361,-122.2643447 37.8953718,-122.2643362 37.895305)"
19,7,79,tertiary,201.41,25.0,2,3800,18.021683416000002,53082196,53146068,"LINESTRING (-122.2740941 37.8814474,-122.2741022 37.8815184,-122.2741241 37.8817098,-122.2742693 37.8829802,-122.2742925 37.8831834,-122.2743003 37.8832514)"
20,7,9,residential,100.122,20.0,1,1900,11.198345334,53082196,53082198,"LINESTRING (-122.2740941 37.8814474,-122.2740031 37.8814598,-122.2730517 37.8815889,-122.2729698 37.8816)"
21,7,80,tertiary,201.792,25.0,2,3800,18.055863859200002,53082196,53146070,"LINESTRING (-122.2740941 37.8814474,-122.2740863 37.8813778,-122.2740705 37.8812369,-122.2739098 37.8798037,-122.273899 37.879707,-122.2738915 37.8796397)"
22,8,373,residential,200.593,20.0,1,1900,22.435725271000003,53082199,53122842,"LINESTRING (-122.2718438 37.8817452,-122.2720474 37.883542)"
23,8,374,residential,202.435,20.0,1,1900,22.641747445000004,53082199,53122843,"LINESTRING (-122.2718438 37.8817452,-122.2718361 37.8816787,-122.2716417 37.8799989,-122.271634 37.8799322)"
24,8,55,residential,99.672,20.0,1,1900,11.148014184,53082199,53059863,"LINESTRING (-122.2718438 37.8817452,-122.2717632 37.8817548,-122.2711757 37.8818247,-122.2707229 37.8818888)"
25,8,9,residential,100.133,20.0,1,1900,11.199575651,53082199,53082198,"LINESTRING (-122.2718438 37.8817452,-122.2719268 37.8817345,-122.2728879 37.8816105,-122.2729698 37.8816)"
26,9,223,residential,202.249,20.0,1,1900,22.620943903,53082198,53134495,"LINESTRING (-122.2729698 37.8816,-122.2729619 37.8815309,-122.2727716 37.8798611,-122.27277 37.8798484,-122.2727626 37.8797885)"
27,9,222,residential,200.708,20.0,1,1900,22.448587676,53082198,53134492,"LINESTRING (-122.2729698 37.8816,-122.2729777 37.8816692,-122.2731669 37.8833349,-122.273174 37.8833978)"
28,9,8,residential,100.133,20.0,1,1900,11.199575651,53082198,53082199,"LINESTRING (-122.2729698 37.8816,-122.2728879 37.8816105,-122.2719268 37.8817345,-122.2718438 37.8817452)"
29,9,7,residential,100.122,20.0,1,1900,11.198345334,53082198,53082196,"LINESTRING (-122.2729698 37.8816,-122.2730517 37.8815889,-122.2740031 37.8814598,-122.2740941 37.8814474)"
30,10,115,residential,154.808,20.0,1,1900,17.314810376,53057625,100526670,"LINESTRING (-122.2626699 37.8939839,-122.2628369 37.893663,-122.2629311 37.8935197,-122.2632971 37.8930644,-122.2633638 37.8929946,-122.2634399 37.8929428,-122.2635141 37.8929093,-122.2636485 37.8928783)"
31,10,20,residential,165.21,20.0,1,1900,18.478242870000003,53057625,53047410,"LINESTRING (-122.2626699 37.8939839,-122.2626214 37.8942463,-122.2626134 37.8944103,-122.2626214 37.8945982,-122.2626497 37.8947724,-122.2627099 37.8949657,-122.2627768 37.8951122,-122.2629578 37.8954186)"
32,10,262,residential,49.901,20.0,1,1900,5.581277147000001,53057625,53054947,"LINESTRING (-122.2626699 37.8939839,-122.2626004 37.8939047,-122.2625807 37.8938599,-122.2625644 37.8937978,-122.2625363 37.8937424,-122.262484 37.8936802,-122.2623811 37.8936101)"
33,11,203,residential,17.422,20.0,1,1900,1.948598434,53082203,239617045,"LINESTRING (-122.2703139 37.8819358,-122.2705107 37.8819153)"
34,11,12,residential,69.39,20.0,1,1900,7.761063330000001,53082203,53082205,"LINESTRING (-122.2703139 37.8819358,-122.2702173 37.8819481,-122.2701896 37.8819501,-122.2696648 37.8820186,-122.2695339 37.8820374)"
35,11,47,secondary,209.974,25.0,2,3800,18.7879695824,53082203,53059845,"LINESTRING (-122.2703139 37.8819358,-122.2703963 37.8819941,-122.2704083 37.8820026,-122.2705307 37.8821018,-122.2706041 37.8821761,-122.2706332 37.8822056,-122.2707079 37.8822949,-122.2707642 37.8823842,-122.2708125 37.8824864,-122.2708327 37.8826088,-122.2708604 37.8828543,-122.2709432 37.8835889,-122.2709469 37.8836218,-122.2709538 37.8836835)"
36,12,332,residential,77.67,20.0,1,1900,8.687156490000001,53082205,53096093,"LINESTRING (-122.2695339 37.8820374,-122.269552 37.8819656,-122.2695565 37.8819478,-122.269538 37.881769,-122.2695265 37.8816436,-122.26952 37.8815378,-122.2695322 37.8814509,-122.2695515 37.8813433)"
37,12,335,residential,202.449,20.0,1,1900,22.643313303000003,53082205,53096096,"LINESTRING (-122.2695339 37.8820374,-122.2695822 37.8821075,-122.2696549 37.8827657,-122.269713 37.8832714,-122.2697728 37.8837763,-122.2697792 37.8838414)"
38,12,13,residential,100.142,20.0,1,1900,11.200582274,53082205,53082207,"LINESTRING (-122.2695339 37.8820374,-122.2693959 37.8820572,-122.2693259 37.8820673,-122.2691418 37.8820893,-122.268994 37.8821076,-122.2684956 37.8821705,-122.2684076 37.8821815)"
39,12,11,residential,69.39,20.0,1,1900,7.761063330000001,53082205,53082203,"LINESTRING (-122.2695339 37.8820374,-122.2696648 37.8820186,-122.2701896 37.8819501,-122.2702173 37.8819481,-122.2703139 37.8819358)"
40,13,12,residential,100.142,20.0,1,1900,11.200582274,53082207,53082205,"LINESTRING (-122.2684076 37.8821815,-122.2684956 37.8821705,-122.268994 37.8821076,-122.2691418 37.8820893,-122.2693259 37.8820673,-122.2693959 37.8820572,-122.2695339 37.8820374)"
41,13,257,residential,332.348,20.0,1,1900,37.172126756000004,53082207,53138895,"LINESTRING (-122.2684076 37.8821815,-122.2684157 37.8822538,-122.2685256 37.8832286,-122.2686214 37.8840292,-122.2686239 37.8840535,-122.2686439 37.8842402,-122.2686468 37.8842622,-122.2686887 37.8845818,-122.268692 37.8846144,-122.2687033 37.8847078,-122.2687244 37.8848868,-122.2687437 37.885041,-122.2687567 37.8851576)"
42,13,15,residential,99.771,20.0,1,1900,11.159087037,53082207,53082209,"LINESTRING (-122.2684076 37.8821815,-122.2683273 37.8821921,-122.2673685 37.8823185,-122.2672863 37.8823293)"
43,13,259,residential,202.326,20.0,1,1900,22.629556122,53082207,53138900,"LINESTRING (-122.2684076 37.8821815,-122.2684004 37.8821189,-122.2682836 37.8810989,-122.2682604 37.8808911,-122.2682103 37.8804341,-122.2682032 37.8803691)"
44,14,18,residential,289.445,20.0,1,1900,32.373554915,99295327,99295338,"LINESTRING (-122.2768779 37.9030274,-122.2767782 37.90301,-122.2766898 37.9030329,-122.276578 37.9030386,-122.2764329 37.9030264,-122.2763112 37.9029983,-122.2761628 37.9029338,-122.2760413 37.9028476,-122.2759509 37.9027605,-122.2758093 37.9025919,-122.2757251 37.9024611,-122.2756608 37.9023101,-122.2756136 37.9021624,-122.2755422 37.9019409,-122.2754932 37.9018364,-122.2754122 37.9017397,-122.2752871 37.9016487,-122.2748064 37.901399,-122.2747245 37.9013889)"
45,14,214,residential,71.021,20.0,1,1900,7.943485787,99295327,99333173,"LINESTRING (-122.2768779 37.9030274,-122.2775677 37.9028627,-122.2776404 37.9028225)"
46,15,76,tertiary,202.458,25.0,2,3800,18.1154559408,53082209,53115327,"LINESTRING (-122.2672863 37.8823293,-122.2672797 37.8822705,-122.2672631 37.8821223,-122.2672597 37.8820919,-122.267237 37.8818884,-122.2670905 37.8805788,-122.2670835 37.8805156)"
47,15,75,residential,408.385,20.0,1,1900,45.676637095,53082209,53115322,"LINESTRING (-122.2672863 37.8823293,-122.2672944 37.8824,-122.267418 37.8834776,-122.2674442 37.883591,-122.2674834 37.8836535,-122.2675792 37.8837598,-122.2676207 37.8838556,-122.2676429 37.8840335,-122.2676492 37.8841413,-122.2676393 37.8841919,-122.2676253 37.8842365,-122.2676146 37.8842551,-122.2675454 37.8843845,-122.2675389 37.8844261,-122.2675415 37.8845083,-122.267549 37.8845909,-122.2677107 37.8858734,-122.2677185 37.8859356)"
48,15,13,residential,99.771,20.0,1,1900,11.159087037,53082209,53082207,"LINESTRING (-122.2672863 37.8823293,-122.2673685 37.8823185,-122.2683273 37.8821921,-122.2684076 37.8821815)"
49,15,416,tertiary,100.447,25.0,2,3800,8.9877564872,53082209,53075885,"LINESTRING (-122.2672863 37.8823293,-122.2671917 37.8823412,-122.2662517 37.8824686,-122.2661581 37.8824813)"
50,16,1,residential,43.642,20.0,1,1900,4.881226774000001,53082211,53082169,"LINESTRING (-122.2650352 37.8826247,-122.2650754 37.8830159)"
51,16,141,residential,202.756,20.0,1,1900,22.677650332000002,53082211,53146430,"LINESTRING (-122.2650352 37.8826247,-122.2650174 37.8824792,-122.2649877 37.8822204,-122.2649637 37.8820118,-122.2648256 37.8808088)"
52,16,416,residential,99.834,20.0,1,1900,11.166133398,53082211,53075885,"LINESTRING (-122.2650352 37.8826247,-122.2655893 37.8825544,-122.266078 37.8824899,-122.2661581 37.8824813)"
53,17,247,residential,213.038,20.0,1,1900,23.827661186000004,53082217,53026106,"LINESTRING (-122.2599101 37.8833411,-122.2599611 37.8833096,-122.2600251 37.8832899,-122.2604923 37.8832371,-122.2605784 37.883201,-122.2606361 37.8831627,-122.2606881 37.8830933,-122.2607057 37.8830294,-122.2607009 37.8829443,-122.2606757 37.8828563,-122.2606137 37.882718,-122.2605344 37.8825618,-122.2604929 37.8824394,-122.2604386 37.8819026)"
54,17,19,residential,60.559,20.0,1,1900,6.773342473,53082217,53082219,"LINESTRING (-122.2599101 37.8833411,-122.2597965 37.8833199,-122.259231 37.8833943)"
55,17,104,residential,21.902,20.0,1,1900,2.449672994,53082217,53119530,"LINESTRING (-122.2599101 37.8833411,-122.2598837 37.8833657,-122.2598692 37.8833962,-122.2598646 37.8834241,-122.2598812 37.8835273)"
56,18,14,residential,296.709,20.0,1,1900,33.186011523000005,99295338,99295327,"LINESTRING (-122.2747245 37.9013889,-122.2747781 37.9014666,-122.2752318 37.9017086,-122.2753454 37.9017917,-122.2754131 37.9018821,-122.2754578 37.901988,-122.2755119 37.9021804,-122.2755658 37.9023282,-122.2756374 37.9024869,-122.2757326 37.9026341,-122.2759052 37.9028308,-122.2760202 37.9029295,-122.2761621 37.9030203,-122.2763019 37.9030766,-122.2764228 37.9031032,-122.2765785 37.903113,-122.2766944 37.9031076,-122.2768112 37.9030761,-122.2768779 37.9030274)"
57,18,111,residential,97.034,20.0,1,1900,10.852961798,99295338,53060166,"LINESTRING (-122.2747245 37.9013889,-122.2745885 37.9013039,-122.2739567 37.9007628)"
58,19,137,residential,155.45,20.0,1,1900,17.38661615,53082219,53080854,"LINESTRING (-122.259231 37.8833943,-122.259222 37.8833446,-122.2591637 37.8830217,-122.2591551 37.8827653,-122.2591603 37.8826058,-122.2591946 37.8825152,-122.2591991 37.8825035,-122.2592456 37.8823336,-122.2592433 37.8822336,-122.2592262 37.8821753,-122.2591934 37.8821244,-122.2591724 37.8820737,-122.2591794 37.8820193)"
59,19,17,residential,60.559,20.0,1,1900,6.773342473,53082219,53082217,"LINESTRING (-122.259231 37.8833943,-122.2597965 37.8833199,-122.2599101 37.8833411)"
60,20,91,residential,148.588,20.0,1,1900,16.619122036,53047410,53033489,"LINESTRING (-122.2629578 37.8954186,-122.2628646 37.8954314,-122.2627656 37.8954215,-122.262272 37.895335,-122.2621306 37.895317,-122.2620473 37.8953231,-122.2619586 37.8953553,-122.2619022 37.8953979,-122.2618631 37.8954491,-122.2618461 37.8955134,-122.2618492 37.8957291,-122.2618286 37.8957903,-122.2617906 37.8958442)"
61,20,10,residential,165.21,20.0,1,1900,18.478242870000003,53047410,53057625,"LINESTRING (-122.2629578 37.8954186,-122.2627768 37.8951122,-122.2627099 37.8949657,-122.2626497 37.8947724,-122.2626214 37.8945982,-122.2626134 37.8944103,-122.2626214 37.8942463,-122.2626699 37.8939839)"
62,20,162,residential,67.005,20.0,1,1900,7.494308235,53047410,53056378,"LINESTRING (-122.2629578 37.8954186,-122.2630476 37.8955208,-122.2631342 37.8955934,-122.2632515 37.8956927,-122.2634726 37.8958615)"
63,21,337,residential,37.128,20.0,1,1900,4.152655416,239669366,53096101,"LINESTRING (-122.2695502 37.8857009,-122.2699684 37.8856504)"
64,21,255,residential,65.14399999999999,20.0,1,1900,7.286160968,239669366,53138890,"LINESTRING (-122.2695502 37.8857009,-122.2694564 37.8857385,-122.2689419 37.8858009,-122.2688258 37.8857928)"
65,21,257,residential,115.493,20.0,1,1900,12.917545571,239669366,53138895,"LINESTRING (-122.2695502 37.8857009,-122.2694363 37.8856871,-122.269113 37.8857175,-122.2690151 37.8856993,-122.2689473 37.8856705,-122.2688698 37.885605,-122.2688319 37.8855184,-122.2687952 37.8852186,-122.2687567 37.8851576)"
66,22,367,tertiary,83.82700000000001,25.0,2,3800,7.500638775200001,53020805,53036819,"LINESTRING (-122.2700089 37.8898571,-122.2691795 37.8894831)"
67,22,23,residential,324.9890000000001,20.0,1,1900,36.34904468300001,53020805,53020807,"LINESTRING (-122.2700089 37.8898571,-122.2700533 37.8897879,-122.2709328 37.8884179,-122.2716616 37.8873145,-122.2717276 37.8872756)"
68,22,116,tertiary,175.46099999999996,25.0,2,3800,15.699829173599998,53020805,266711636,"LINESTRING (-122.2700089 37.8898571,-122.2701217 37.8899049,-122.2703169 37.8899691,-122.2705531 37.8900213,-122.2707251 37.8900389,-122.2708731 37.8900414,-122.2711123 37.8900246,-122.2713251 37.8900178,-122.2714933 37.8900311,-122.2719587 37.8900884)"
69,23,22,residential,324.9890000000001,20.0,1,1900,36.34904468300001,53020807,53020805,"LINESTRING (-122.2717276 37.8872756,-122.2716616 37.8873145,-122.2709328 37.8884179,-122.2700533 37.8897879,-122.2700089 37.8898571)"
70,23,338,residential,179.188,20.0,1,1900,20.041640236,53020807,53096103,"LINESTRING (-122.2717276 37.8872756,-122.2716478 37.8871684,-122.271555 37.887064,-122.2713807 37.8869181,-122.2711765 37.8867873,-122.270973 37.8866917,-122.2707628 37.8866141,-122.270553 37.8865504,-122.2702597 37.8864848,-122.2700589 37.8864447)"
71,23,65,residential,92.832,20.0,1,1900,10.382980704,53020807,53119344,"LINESTRING (-122.2717276 37.8872756,-122.2721034 37.8877701,-122.272153 37.8878362,-122.2722149 37.8878657,-122.272231 37.8878705,-122.2723624 37.8879094)"
72,24,395,residential,228.959,20.0,1,1900,25.608377273000002,2327822491,2010214253,"LINESTRING (-122.2639232 37.8745901,-122.2638411 37.8746849,-122.2638266 37.8747258,-122.2638003 37.8747633,-122.2628697 37.8757955,-122.2625311 37.876168,-122.2624316 37.876276)"
73,24,358,tertiary,310.954,25.0,2,3800,27.8234176304,2327822491,237133573,"LINESTRING (-122.2639232 37.8745901,-122.2637418 37.8745721,-122.2631037 37.8746522,-122.2621342 37.8747778,-122.2607001 37.8749651,-122.2606374 37.8749733,-122.2605785 37.8749861,-122.260438 37.8750341)"
74,24,265,residential,312.681,20.0,1,1900,34.972431807,2327822491,53091823,"LINESTRING (-122.2639232 37.8745901,-122.263949 37.8746289,-122.2639724 37.8746641,-122.263982 37.8746786,-122.2640827 37.8755361,-122.2641016 37.8756976,-122.2641064 37.8757382,-122.2641193 37.8757751,-122.2642126 37.8765044,-122.2642534 37.8768336,-122.2642536 37.8768979,-122.264241 37.8769546,-122.2642848 37.8773772)"
75,24,352,tertiary,134.642,25.0,2,3800,12.047443019200001,2327822491,53055198,"LINESTRING (-122.2639232 37.8745901,-122.2640071 37.8745639,-122.2640771 37.874542,-122.2641434 37.8745214,-122.2642238 37.8744937,-122.2642754 37.8744754,-122.2643453 37.8744506,-122.2644744 37.8744024,-122.2645912 37.874361,-122.2647322 37.8743364,-122.2652094 37.8742714,-122.2653374 37.8742565,-122.2653843 37.8742511)"
76,25,270,residential,107.987,20.0,1,1900,12.078021989000002,53047453,53061110,"LINESTRING (-122.2561282 37.8945584,-122.2566781 37.8954272)"
77,25,26,residential,64.031,20.0,1,1900,7.161675257000001,53047453,53047455,"LINESTRING (-122.2561282 37.8945584,-122.2556072 37.8947858,-122.2554739 37.8947989)"
78,25,271,residential,170.657,20.0,1,1900,19.087473479,53047453,53061113,"LINESTRING (-122.2561282 37.8945584,-122.2558979 37.894187,-122.2557512 37.8940429,-122.255602 37.8939341,-122.2553229 37.893772,-122.2551807 37.893712,-122.2550966 37.8936914,-122.255018 37.893689,-122.2548854 37.8937197,-122.2547358 37.8937847)"
79,26,25,residential,64.031,20.0,1,1900,7.161675257000001,53047455,53047453,"LINESTRING (-122.2554739 37.8947989,-122.2556072 37.8947858,-122.2561282 37.8945584)"
80,26,271,residential,130.463,20.0,1,1900,14.591895161,53047455,53061113,"LINESTRING (-122.2554739 37.8947989,-122.2554265 37.8947008,-122.2552776 37.8944434,-122.25514 37.8942692,-122.2547358 37.8937847)"
81,26,121,residential,142.77100000000004,20.0,1,1900,15.968508037000007,53047455,53037710,"LINESTRING (-122.2554739 37.8947989,-122.2556785 37.895179,-122.2558237 37.8954634,-122.2558686 37.8956251,-122.2558671 37.8957899,-122.2558536 37.8958907,-122.2558303 37.8959502,-122.2557954 37.896015)"
82,26,381,residential,219.18,20.0,1,1900,24.51462546,53047455,53038909,"LINESTRING (-122.2554739 37.8947989,-122.2553717 37.8948089,-122.2550047 37.8949547,-122.2547182 37.8950647,-122.2545006 37.8950904,-122.2543345 37.8950798,-122.254137 37.8950176,-122.2540324 37.8949557,-122.2539727 37.8948965,-122.2539128 37.8948215,-122.25384 37.8947128,-122.2538118 37.894626,-122.2538064 37.8945086,-122.2538292 37.8943847,-122.2538815 37.8942736)"
83,27,146,residential,123.589,20.0,1,1900,13.823058883000002,53090468,53080916,"LINESTRING (-122.2647702 37.9027684,-122.2649334 37.9028246,-122.2650765 37.9028823,-122.2652379 37.9029777,-122.2653668 37.9030665,-122.2657278 37.9033942,-122.2658389 37.9034699)"
84,27,202,residential,95.629,20.0,1,1900,10.695816763000002,53090468,53058580,"LINESTRING (-122.2647702 37.9027684,-122.2649001 37.9027153,-122.2650328 37.9026454,-122.2651884 37.9025798,-122.2653252 37.9024677,-122.2653976 37.9023576,-122.2655049 37.9021766)"
85,28,332,secondary,53.63800000000001,25.0,2,3800,4.799399508800001,1706578092,53096093,"LINESTRING (-122.2693394 37.8808933,-122.2693914 37.8810629,-122.2694491 37.8811808,-122.2695515 37.8813433)"
86,28,12,residential,129.50799999999998,20.0,1,1900,14.485081275999999,1706578092,53082205,"LINESTRING (-122.2693394 37.8808933,-122.2693769 37.8812031,-122.2693998 37.8813785,-122.2694668 37.8819568,-122.2694819 37.8819749,-122.2695339 37.8820374)"
87,29,248,residential,46.349,20.0,1,1900,5.183996603000001,57823425,53058899,"LINESTRING (-122.2606863 37.899656,-122.2610052 37.8993237)"
88,29,133,tertiary,1054.445,25.0,2,3800,94.349207932,57823425,53037759,"LINESTRING (-122.2606863 37.899656,-122.260807 37.8996514,-122.2609494 37.8997093,-122.2610576 37.8998133,-122.2611459 37.8999618,-122.2611725 37.9001197,-122.2611715 37.900238,-122.2611434 37.90058,-122.2611557 37.9007416,-122.2611594 37.9007536,-122.2612026 37.9008951,-122.2612171 37.9010934,-122.261217 37.9013459,-122.2612325 37.9014002,-122.2612765 37.9014391,-122.2613246 37.9014695,-122.2614486 37.9015045,-122.2618412 37.9015341,-122.2621373 37.9016103,-122.2622556 37.901667,-122.2623499 37.9017081,-122.2623686 37.9017162,-122.2624888 37.9017853,-122.2625785 37.9018443,-122.262636 37.9018948,-122.2626603 37.9019162,-122.2628838 37.9023315,-122.2630753 37.9026674,-122.2632725 37.9030132,-122.2634001 37.9032083,-122.2635298 37.9033411,-122.2638604 37.9036298,-122.2639578 37.9037051,-122.2640594 37.9037412,-122.2641644 37.9037488,-122.2644746 37.903757,-122.2646308 37.9037863,-122.2647533 37.9038325,-122.2648521 37.9038986,-122.2649735 37.9040197,-122.2650906 37.9041552,-122.2651812 37.9042235,-122.2653516 37.9042849,-122.2656229 37.9043514,-122.2658729 37.9043959,-122.2663188 37.9044299,-122.2664274 37.9044382,-122.2668764 37.9044848,-122.2670246 37.9044887,-122.2671768 37.9044551,-122.2675594 37.9043073,-122.2677008 37.9042134,-122.2678371 37.9041246,-122.2679128 37.9040815,-122.2680926 37.9039972,-122.26843 37.9039782,-122.2687363 37.9040189)"
